id,category
16900,Single-playerOnline PvPOnline | Co-opPartial Controller | Support Requires agreement | to a | 3rd-party EULAGround | Branch EULA
1184050,Single-playerSteam Achievements Captions | availablePartial Controller | Support Steam Cloud Requires | 3rd-Party Account: Xbox
237310,
339800,Single-playerSteam Achievements Steam | Trading Cards
955050,Single-playerSteam Achievements Partial | Controller Support Steam
719640,MMOCross-Platform Multiplayer Steam | Achievements In-App Purchases Steam | Cloud Requires agreement | to a | 3rd-party EULAWar | Planet Online: | Global Conquest
597220,Single-playerSteam Achievements Full | controller supportSteam | Trading Cards Steam | Cloud Remote Play
314650,Single-playerSteam Workshop Partial | Controller Support Requires | agreement to | a 3rd-party | EULASpace Engine EULA
423230,Single-playerSteam Achievements Full | controller supportSteam | Trading Cards Steam | Leaderboards Remote Play | on TV
415200,Single-playerSteam Achievements Steam | Trading Cards Steam | Workshop Steam Cloud Requires | agreement to | a 3rd-party | EULAMotorsport Manager
1066890,Single-playerOnline PvPLAN | PvPFull controller
1033060,Single-playerOnline Co-opDownloadable | Content Steam Achievements Steam | Trading Cards Partial | Controller Support
802640,
220,Single-playerSteam Achievements Steam | Trading Cards Captions | availablePartial Controller | Support Steam Cloud Includes | Source SDKRemote | Play on | Phone Remote Play | on Tablet Remote | Play Together
212160,Single-playerMMOPartial Controller | Support Requires agreement | to a | 3rd-party EULAVindictus
330020,Single-playerShared/Split Screen | Co-opSteam Achievements Full | controller supportSteam | Cloud StatsRemote Play | on Phone Remote | Play on | Tablet Remote Play | on TVRemote | Play Together
235580,Single-playerDownloadable Content Steam | Achievements Steam Cloud
589360,Single-playerSteam Achievements Full | controller supportSteam | Trading Cards Remote | Play on | Phone Remote Play | on Tablet Remote | Play on | TVRequires agreement | to a | 3rd-party EULANi | no Kuni | II: Revenant | Kingdom EULA
1204130,Single-playerDownloadable Content Steam | Achievements Full controller | supportSteam Trading | Cards Steam Workshop Steam | Cloud Remote Play | on Phone Remote | Play on | Tablet Remote Play | on TV
1009820,Online PvPOnline | Co-opDownloadable Content Steam | Achievements Full controller | supportSteam Trading | Cards Steam Cloud
1076150,Single-playerOnline PvPOnline | Co-opDownloadable Content Steam | Achievements Full controller | supportSteam Trading | Cards Steam Workshop
594330,Single-playerSteam Achievements Full | controller supportSteam | Cloud Remote Play | on TVRequires | agreement to | a 3rd-party | EULAVisage EULA
798460,Single-playerSteam Achievements Full | controller supportSteam | Trading Cards Steam | Cloud Remote Play | on Phone Remote | Play on | Tablet Remote Play | on TVRequires | agreement to | a 3rd-party | EULANi no | Kuni: Wrath | of the | White Witch™ | Remastered EULA
1263070,Single-playerOnline Co-opLAN | Co-opShared/Split Screen | Co-opPartial Controller | Support Remote Play
605740,Single-playerOnline PvPOnline | Co-opPartial Controller
548570,Single-playerSteam Achievements Captions | availablePartial Controller | Support Steam Cloud Requires | 3rd-Party Account: Bethesda.net (Supports | Linking to | Steam Account)
992300,Single-playerOnline Co-opSteam | Achievements Full controller | supportSteam Trading | Cards Steam Workshop Steam | Cloud Steam Leaderboards
238460,Single-playerOnline PvPShared/Split | Screen PvPOnline | Co-opShared/Split Screen | Co-opSteam Achievements Full | controller supportSteam | Trading Cards Steam | Workshop Steam Cloud StatsSteam | Leaderboards Includes level | editorRemote Play | on Phone Remote | Play on | Tablet Remote Play | on TVRemote | Play Together
70,Single-playerOnline PvPSteam | Cloud Valve Anti-Cheat | enabledRemote Play | on Phone Remote | Play on | Tablet Remote Play
459220,Single-playerOnline PvPOnline | Co-opSteam Achievements Full | controller supportSteam | Trading Cards Captions | availableSteam Cloud Steam | Leaderboards Remote Play | on TV
56437,Single-playerSteam Achievements Steam | Cloud StatsSteam Leaderboards
1089270,Online PvPOnline | Co-opDownloadable Content Steam | Achievements Full controller | supportSteam Trading | Cards Steam Cloud
1262580,Single-playerOnline PvPOnline | Co-opSteam Achievements Incorporates | 3rd-party DRM: | EA on-line | activation and | Origin client | software installation | and background | use required.Requires | 3rd-Party Account: EA | Account (Supports | Linking to | Steam Account) (Supports | Linking to | Steam Account)Requires
975400,Single-playerOnline Co-opDownloadable | Content Steam Achievements Steam | Trading Cards Partial | Controller Support
451020,Single-playerSteam Achievements Full | controller supportSteam | Trading Cards Steam | Cloud Remote Play | on TV
1384770,Single-playerSteam Achievements
868360,Single-playerSteam Achievements Steam | Trading Cards Steam | Workshop Steam Cloud Stats
644560,Single-playerSteam Achievements Steam | Trading Cards Steam | Cloud Remote Play | on Phone Remote | Play on
900449,Single-playerDownloadable Content
564230,Single-playerOnline PvPShared/Split | Screen PvPSteam | Achievements Steam Workshop Partial | Controller Support Steam | Cloud Remote Play | on Phone Remote | Play on | Tablet Remote Play
65800,Single-playerSteam Achievements Full | controller supportSteam | Workshop Steam Cloud Valve | Anti-Cheat enabledSteam | Leaderboards Remote Play | on Phone Remote | Play on | Tablet Remote Play | on TVRemote | Play Together
274170,Single-playerSteam Achievements Full | controller supportSteam | Workshop Steam Leaderboards Includes | level editorRemote | Play on
257350,Single-playerCross-Platform Multiplayer Steam | Achievements Steam Trading | Cards Captions availableSteam
830450,Single-playerDownloadable Content Steam | Achievements Full controller | supportSteam Trading | Cards Steam Workshop Valve | Anti-Cheat enabledSteam
369150,Single-playerDownloadable Content Steam | Achievements Steam Trading | Cards Steam Workshop Steam | Cloud Includes level
806780,Single-playerOnline PvPCross-Platform | Multiplayer Downloadable Content Steam | Achievements Steam Trading | Cards Steam Workshop Steam
859580,Single-playerOnline PvPSteam | Achievements Steam Trading | Cards Steam Workshop Steam | Cloud Requires 3rd-Party | Account: Paradox Accounts | (Requirement is | for multiplayer | only) (Supports Linking | to Steam
919260,Single-playerSteam Workshop
410340,Single-playerOnline PvPSteam | Trading Cards Steam | Workshop Partial Controller | Support Steam Leaderboards Includes | level editor
638230,Single-playerOnline Co-opSteam | Achievements Full controller | supportSteam Cloud Remote | Play on | Phone Remote Play | on Tablet Remote | Play on
2280,Single-playerShared/Split Screen | PvPShared/Split Screen | Co-opFull controller | supportSteam Cloud Remote | Play Together
595520,Single-playerSteam Achievements Full | controller supportSteam | Trading Cards Steam | Cloud Requires agreement | to a | 3rd-party EULAFINAL | FANTASY XII | THE ZODIAC | AGE EULA
421170,Single-playerShared/Split Screen | Co-opSteam Achievements Full | controller supportSteam | Cloud Remote Play | on Phone Remote | Play on | Tablet Remote Play | on TVRemote | Play Together
527430,Single-playerOnline PvPOnline | Co-opSteam Achievements Full | controller supportSteam | Trading Cards Requires | 3rd-Party Account: Neocore | Account and | the game | requires constant | online connection (Supports | Linking to | Steam Account)
1074320,Single-playerDownloadable Content Steam | Achievements Steam Trading
253710,Single-playerOnline Co-opSteam
1347780,Single-playerSteam Cloud Requires | agreement to | a 3rd-party | EULAFreedom Fighters
42960,Single-playerSteam Trading
688130,Single-playerOnline PvPOnline | Co-opSteam Achievements Full | controller supportSteam | Cloud Steam Leaderboards
1201240,Single-playerOnline Co-opCross-Platform | Multiplayer In-App Purchases Partial | Controller Support Profile | Features Limited Requires | agreement to | a 3rd-party | EULABLEACH Brave | Souls - | 3D Action
988440,Single-playerOnline PvPCross-Platform | Multiplayer Downloadable Content Steam | Achievements Steam Trading | Cards Steam Workshop Steam
1233570,Single-playerSteam Achievements Full | controller supportSteam | Trading Cards Incorporates | 3rd-party DRM: | EA on-line | activation and | Origin client | software installation | and background | use required.Requires | 3rd-Party Account: EA | Account (Supports Linking | to Steam | Account)Requires agreement | to a
1161490,Single-playerOnline PvPSteam | Achievements Full controller | supportSteam Cloud Requires | agreement to | a 3rd-party | EULAMotoGP™20 EULA
1227350,Single-playerDownloadable Content Steam | Achievements Steam Trading | Cards Partial Controller | Support Steam Cloud
718850,Single-playerOnline PvPSteam | Achievements Steam Trading | Cards Steam Workshop Partial | Controller Support Steam | Cloud Remote Play | on Tablet Remote | Play Together Requires | 3rd-Party Account: Paradox | Account (for | Multi-player) (Supports Linking | to Steam | Account)Requires agreement | to a | 3rd-party EULAAge | of Wonders:
711980,Single-playerOnline PvPLAN | PvPOnline Co-opLAN | Co-opPartial Controller
274940,Single-playerOnline PvPSteam | Achievements Full controller | supportSteam Trading | Cards Captions availableSteam | Workshop In-App Purchases Steam | Cloud Valve Anti-Cheat | enabledStats Steam Leaderboards Includes | level editorRequires | agreement to | a 3rd-party | EULADepth EULA
971790,Online PvPOnline | Co-opDownloadable Content Steam | Achievements Full controller | supportSteam Trading | Cards Steam Cloud
394690,Single-playerMMOOnline PvPOnline | Co-opSteam Achievements Steam | Workshop Partial Controller | Support Steam Cloud Valve | Anti-Cheat enabledStats Steam | Leaderboards Requires agreement | to a | 3rd-party EULATower | Unite EULA
627270,Single-playerOnline PvPShared/Split | Screen PvPSteam | Achievements Full controller | supportSteam Trading | Cards In-App Purchases Steam | Cloud Remote Play | on Phone Remote | Play on | Tablet Remote Play | on TVRemote | Play Together Incorporates | 3rd-party DRM: | Denuvo Antitamper Requires | agreement to | a 3rd-party
1252990,Single-playerDownloadable Content Steam | Achievements Partial Controller | Support Steam Cloud
388410,Single-playerSteam Achievements Full | controller supportSteam | Trading Cards Steam | Cloud Steam Leaderboards Remote | Play on | Phone Remote Play | on Tablet Remote | Play on
1017180,Single-playerRemote Play
597170,Single-playerOnline PvPOnline | Co-opSteam Achievements Full | controller supportCaptions | availableSteam Workshop Steam | Cloud Includes level
1063730,MMOOnline PvPOnline | Co-opIn-App Purchases Incorporates | 3rd-party DRM: | Easy Anti-Cheat Requires | agreement to | a 3rd-party | EULANew World
1162750,Single-playerSteam Achievements Steam | Workshop Steam Cloud
988910,Single-playerOnline PvPShared/Split | Screen PvPOnline | Co-opShared/Split Screen | Co-opCross-Platform Multiplayer Steam | Achievements Full controller | supportSteam Cloud StatsSteam | Leaderboards Remote Play | on TVRemote | Play Together Requires | agreement to | a 3rd-party | EULASuper Mega | Baseball 3
948740,Single-playerSteam Achievements Steam | Trading Cards Partial | Controller Support Steam | Cloud Remote Play | on Phone Remote | Play on
285330,
1379930,"Single-playerSteam Achievements Requires | 3rd-Party Account: For | accessing some | optional on-line | features (hi-score, | modding) a | 3rd party | user account | is needed "
342200,MMOSteam Achievements Requires | 3rd-Party Account: MWO | Account (https://mwomercs.com/signup) 
327030,Single-playerOnline PvPShared/Split | Screen PvPSteam | Achievements Full controller | supportSteam Trading | Cards Steam Workshop Steam | Cloud Steam Leaderboards Remote | Play on | Phone Remote Play | on Tablet Remote | Play on | TVRemote Play
204880,Single-playerOnline PvPLAN | PvPOnline Co-opLAN | Co-opSteam Achievements Steam | Trading Cards Steam | Cloud Includes level
332350,Single-playerOnline PvPLAN | PvPOnline Co-opLAN | Co-opDownloadable Content Steam | Achievements Steam Trading | Cards Captions availableSteam | Workshop Partial Controller | Support Steam Leaderboards Includes | level editor
366090,Single-playerOnline PvPOnline | Co-opSteam Achievements Steam | Trading Cards Stats
322500,Single-playerSteam Achievements Full | controller supportSteam | Trading Cards Remote | Play on | Phone Remote Play | on Tablet Remote | Play on | TVRequires agreement | to a | 3rd-party EULASUPERHOT
410900,Single-playerOnline PvPLAN | PvPOnline Co-opLAN | Co-opSteam Achievements Steam | Trading Cards Steam | Workshop Steam Cloud Steam | Leaderboards Includes level
